GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
100	6.08e-01	9.44e-03	0.2603	2.5955847	0.67570928	51.38	ADA	adenosine deaminase
221692	6.11e-01	9.56e-03	0.2975	-2.5913733	-0.7708853	95.43	PHACTR1	phosphatase and actin regulator 1
256236	6.11e-01	9.55e-03	0.3059	-2.5915524	-0.79272379	82.7	NAPSB	napsin B aspartic peptidase, pseudogene
116988	6.25e-01	9.92e-03	0.2237	2.5784602	0.57667605	78.5	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
105376103	6.25e-01	9.89e-03	0.6651	-2.5794807	-1.71571967	19.23	LOC105376103	uncharacterized LOC105376103
9314	6.25e-01	1.00e-02	0.369	2.5760005	0.95052463	69.83	KLF4	KLF transcription factor 4
9976	6.25e-01	9.96e-03	0.2886	2.5770497	0.74363046	265.76	CLEC2B	C-type lectin domain family 2 member B
84329	6.25e-01	9.98e-03	0.2337	-2.576444	-0.60202894	152.22	HVCN1	hydrogen voltage gated channel 1
974	6.29e-01	1.01e-02	0.3936	-2.5724482	-1.01248377	134.06	CD79B	CD79b molecule
9103	6.32e-01	1.02e-02	0.2817	-2.5678405	-0.72326412	364.45	FCGR2C	Fc gamma receptor IIc (gene/pseudogene)
29103	6.32e-01	1.02e-02	0.3093	2.5672921	0.79412149	53.25	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15
23181	6.32e-01	1.03e-02	0.2846	-2.5662194	-0.73026451	592.79	DIP2A	disco interacting protein 2 homolog A
5342	6.35e-01	1.04e-02	0.3091	-2.5633669	-0.79234715	32.94	PLGLB2	plasminogen like B2
113835	6.36e-01	1.05e-02	0.6745	-2.5601435	-1.72692104	16.22	ZNF257	zinc finger protein 257
284802	6.36e-01	1.05e-02	0.3541	2.5599063	0.90639741	43.1	FRG1BP	FSHD region gene 1 family member B, pseudogene
3109	6.40e-01	1.06e-02	0.1959	-2.556415	-0.50076201	206.5	HLA-DMB	major histocompatibility complex, class II, DM beta
104169671	6.49e-01	1.08e-02	0.426	-2.5500574	-1.08622377	16.97	LINC01036	long intergenic non-protein coding RNA 1036
6947	6.54e-01	1.09e-02	0.4842	2.5459858	1.23267787	30.87	TCN1	transcobalamin 1
193629	6.59e-01	1.10e-02	0.5953	-2.5422497	-1.51351219	15.6	LINC00189	long intergenic non-protein coding RNA 189
2121	6.72e-01	1.13e-02	0.4076	2.5335727	1.0326084	16.19	EVC	EvC ciliary complex subunit 1
3674	6.75e-01	1.14e-02	0.4106	2.5309451	1.03920937	606.66	ITGA2B	integrin subunit alpha 2b
10158	6.83e-01	1.16e-02	0.4298	2.5241881	1.08500868	362.9	PDZK1IP1	PDZK1 interacting protein 1
2100	6.83e-01	1.16e-02	0.3079	-2.5239094	-0.77698806	27.96	ESR2	estrogen receptor 2
9026	6.88e-01	1.17e-02	0.2852	-2.5200634	-0.71879778	173.03	HIP1R	huntingtin interacting protein 1 related
3656	6.90e-01	1.19e-02	0.2479	-2.5146427	-0.62334387	41.86	IRAK2	interleukin 1 receptor associated kinase 2
3003	6.90e-01	1.19e-02	0.2937	2.5155189	0.73873839	50.16	GZMK	granzyme K
11279	6.90e-01	1.19e-02	0.4462	-2.5157537	-1.12242368	46.72	KLF8	KLF transcription factor 8
3574	6.92e-01	1.20e-02	0.4694	-2.5125096	-1.17933982	10.02	IL7	interleukin 7
26262	6.94e-01	1.22e-02	0.2021	2.5067502	0.50669725	81.23	TSPAN17	tetraspanin 17
28559	6.94e-01	1.22e-02	0.519	-2.5058508	-1.30047695	11.03	TRBV28	T cell receptor beta variable 28
27257	6.94e-01	1.22e-02	0.2328	2.5059278	0.58347814	43.41	LSM1	LSM1 homolog, mRNA degradation associated
5092	6.94e-01	1.22e-02	0.5216	2.5069456	1.30750588	8.93	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
7138	6.97e-01	1.23e-02	0.6399	2.5032481	1.60174195	15.22	TNNT1	troponin T1, slow skeletal type
1952	6.99e-01	1.24e-02	0.4024	2.4996383	1.00577183	19.47	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
219670	6.99e-01	1.25e-02	0.304	-2.4982132	-0.75935648	37.57	ENKUR	enkurin, TRPC channel interacting protein
56985	6.99e-01	1.24e-02	0.3007	-2.4992187	-0.7515309	29.42	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent
5819	7.01e-01	1.26e-02	0.7501	2.4960346	1.87226639	56.74	NECTIN2	nectin cell adhesion molecule 2
8459	7.01e-01	1.26e-02	0.16	2.4944645	0.39918302	286.72	TPST2	tyrosylprotein sulfotransferase 2
152687	7.14e-01	1.31e-02	0.3092	-2.4803792	-0.76701189	24.71	ZNF595	zinc finger protein 595
55024	7.14e-01	1.31e-02	0.4435	-2.4811324	-1.10038943	206.91	BANK1	B cell scaffold protein with ankyrin repeats 1
11042	7.14e-01	1.32e-02	0.1954	-2.4796568	-0.48449113	85.4	GUSBP15	GUSB pseudogene 15
84456	7.14e-01	1.33e-02	0.1624	2.4748772	0.40192886	130.3	L3MBTL3	L3MBTL histone methyl-lysine binding protein 3
25861	7.14e-01	1.33e-02	0.5031	-2.476701	-1.2459216	19.86	WHRN	whirlin
2263	7.14e-01	1.33e-02	0.6214	-2.4758509	-1.53859406	26.72	FGFR2	fibroblast growth factor receptor 2
124961	7.14e-01	1.31e-02	0.2853	-2.4811558	-0.70775446	38.21	ZFP3	ZFP3 zinc finger protein
516	7.14e-01	1.30e-02	0.3087	-2.4829768	-0.76653183	21.36	ATP5MC1	ATP synthase membrane subunit c locus 1
126410	7.14e-01	1.30e-02	0.5796	2.4845657	1.44001829	9.84	CYP4F22	cytochrome P450 family 4 subfamily F member 22
147650	7.14e-01	1.32e-02	0.4919	2.4779189	1.218824	32.73	SPACA6	sperm acrosome associated 6
4208	7.18e-01	1.35e-02	0.1633	-2.471106	-0.40361241	255.26	MEF2C	myocyte enhancer factor 2C
55342	7.18e-01	1.35e-02	0.4016	-2.4693185	-0.99169309	182.31	STRBP	spermatid perinuclear RNA binding protein
3073	7.18e-01	1.35e-02	0.1516	-2.4696931	-0.37450611	169.73	HEXA	hexosaminidase subunit alpha
23308	7.22e-01	1.37e-02	0.4348	-2.4656415	-1.07205816	30.87	ICOSLG	inducible T cell costimulator ligand
3084	7.26e-01	1.38e-02	0.5034	-2.4626725	-1.23962706	38.9	NRG1	neuregulin 1
7368	7.33e-01	1.40e-02	0.5329	-2.4580439	-1.30983123	13.23	UGT8	UDP glycosyltransferase 8
25911	7.39e-01	1.41e-02	0.4729	2.4537199	1.1604319	28.06	DPCD	deleted in primary ciliary dyskinesia homolog (mouse)
2937	7.49e-01	1.44e-02	0.2365	2.4474285	0.57876276	42.7	GSS	glutathione synthetase
55194	7.54e-01	1.45e-02	0.3057	2.4440432	0.74717841	30.11	EVA1B	eva-1 homolog B
5708	7.59e-01	1.47e-02	0.1829	2.4402553	0.44635044	318.12	PSMD2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
29760	7.64e-01	1.48e-02	0.435	-2.4367437	-1.0600682	46.35	BLNK	B cell linker
3111	7.70e-01	1.50e-02	0.3845	-2.4321688	-0.93505592	78.09	HLA-DOA	major histocompatibility complex, class II, DO alpha
246119	7.70e-01	1.50e-02	0.9959	2.4315969	2.42151024	7.87	TTTY10	testis-specific transcript, Y-linked 10
387509	7.70e-01	1.51e-02	0.5443	2.4302514	1.3228196	19.25	GPR153	G protein-coupled receptor 153
53335	7.72e-01	1.53e-02	0.3286	-2.4256964	-0.79714388	85.95	BCL11A	BCL11 transcription factor A
5584	7.72e-01	1.52e-02	0.2062	2.427896	0.50075029	61.64	PRKCI	protein kinase C iota
22905	7.72e-01	1.53e-02	0.3483	-2.4256692	-0.84497638	45.41	EPN2	epsin 2
285180	7.72e-01	1.53e-02	0.6308	-2.4241607	-1.52924958	16.42	RUFY4	RUN and FYVE domain containing 4
101928215	7.72e-01	1.54e-02	0.4049	-2.4228478	-0.98100533	12.95	LOC101928215	uncharacterized LOC101928215
92745	7.72e-01	1.54e-02	0.3868	-2.4218907	-0.93673084	190.29	SLC38A5	solute carrier family 38 member 5
151188	7.74e-01	1.55e-02	0.1868	-2.4195301	-0.45196148	96.73	ARL6IP6	ADP ribosylation factor like GTPase 6 interacting protein 6
55686	7.78e-01	1.58e-02	0.3436	2.4128776	0.82900709	17.8	MREG	melanoregulin
100130357	7.78e-01	1.60e-02	0.3597	-2.4093416	-0.86665847	23.38	LOC100130357	uncharacterized LOC100130357
2030	7.78e-01	1.60e-02	0.4743	-2.409313	-1.14276943	76.16	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
28567	7.78e-01	1.58e-02	0.3632	2.4145484	0.87688064	30.76	TRBV20-1	T cell receptor beta variable 20-1
105370399	7.78e-01	1.57e-02	0.9267	2.4150183	2.23810118	21	LOC105370399	uncharacterized LOC105370399
404550	7.78e-01	1.59e-02	0.5246	-2.41155	-1.26512938	14.94	C16orf74	chromosome 16 open reading frame 74
150368	7.78e-01	1.60e-02	0.4289	2.409899	1.03356843	11.64	PHETA2	PH domain containing endocytic trafficking adaptor 2
80856	7.81e-01	1.61e-02	0.237	-2.4070385	-0.57054975	348.01	LNPK	lunapark, ER junction formation factor
8292	7.81e-01	1.62e-02	0.3462	-2.4046429	-0.83248166	33.65	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase
9620	7.81e-01	1.62e-02	0.401	-2.4053796	-0.96461171	29.7	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
84513	7.84e-01	1.63e-02	0.3412	-2.4012754	-0.81935791	91.19	PLPP5	phospholipid phosphatase 5
8242	7.84e-01	1.64e-02	0.1445	-2.4008197	-0.3470209	593.14	KDM5C	lysine demethylase 5C
132001	7.86e-01	1.65e-02	0.2491	-2.3979059	-0.59733544	76.07	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog
54	7.86e-01	1.65e-02	0.3217	2.397565	0.77129655	74.1	ACP5	acid phosphatase 5, tartrate resistant
8701	8.07e-01	1.70e-02	0.466	-2.38638	-1.1120532	21.18	DNAH11	dynein axonemal heavy chain 11
100505573	8.12e-01	1.72e-02	0.2089	2.3827051	0.49766935	105.94	INAFM2	InaF motif containing 2
146850	8.12e-01	1.72e-02	0.324	-2.3819837	-0.77182146	130.46	PIK3R6	phosphoinositide-3-kinase regulatory subunit 6
140	8.15e-01	1.74e-02	0.5511	-2.3782209	-1.31064407	21.65	ADORA3	adenosine A3 receptor
5920	8.15e-01	1.74e-02	0.2521	2.378112	0.59958312	98.97	PLAAT4	phospholipase A and acyltransferase 4
108783654	8.18e-01	1.75e-02	0.2438	-2.3757739	-0.57925549	39.77	HSD17B1-AS1	HSD17B1 antisense RNA 1
400960	8.19e-01	1.76e-02	0.3247	2.3741451	0.7707783	110.42	PCBP1-AS1	PCBP1 antisense RNA 1
100506571	8.22e-01	1.78e-02	0.4232	-2.3706263	-1.00325067	11.08	LINC02809	long intergenic non-protein coding RNA 2809
102724745	8.22e-01	1.77e-02	0.5333	-2.3713425	-1.26464515	11.34	LOC102724745	uncharacterized LOC102724745
55314	8.22e-01	1.78e-02	0.5157	-2.3692561	-1.2217294	29.14	TMEM144	transmembrane protein 144
441124	8.27e-01	1.80e-02	0.3573	-2.3661915	-0.84543065	23.08	GTF2IP20	general transcription factor IIi pseudogene 20
8338	8.28e-01	1.81e-02	0.1982	2.3632858	0.46829069	204.15	H2AC20	H2A clustered histone 20
114884	8.28e-01	1.83e-02	0.5226	-2.3591312	-1.23296524	65.35	OSBPL10	oxysterol binding protein like 10
102724808	8.28e-01	1.82e-02	0.3665	-2.3614604	-0.86552953	62.94	LOC102724808	uncharacterized LOC102724808
7038	8.28e-01	1.83e-02	0.4127	-2.3599061	-0.97382294	41.36	TG	thyroglobulin
51148	8.28e-01	1.83e-02	0.6069	2.3589594	1.43171109	12.58	CERCAM	cerebral endothelial cell adhesion molecule
321	8.28e-01	1.81e-02	0.3459	2.3634939	0.81751131	100.27	APBA2	amyloid beta precursor protein binding family A member 2
10440	8.28e-01	1.84e-02	0.2135	2.3571616	0.50335991	54.16	TIMM17A	translocase of inner mitochondrial membrane 17A
155185	8.28e-01	1.86e-02	0.4456	-2.3543868	-1.04914591	19.62	AMZ1	archaelysin family metallopeptidase 1
7710	8.28e-01	1.85e-02	0.3181	-2.354501	-0.74892934	39.01	ZNF154	zinc finger protein 154
54059	8.28e-01	1.86e-02	0.2907	-2.3544331	-0.68453049	56.4	YBEY	ybeY metalloendoribonuclease
128178	8.28e-01	1.88e-02	0.5064	2.3492032	1.18952445	11.76	EDARADD	EDAR associated death domain
54762	8.28e-01	1.87e-02	0.5844	-2.3509832	-1.37388515	30.89	GRAMD1C	GRAM domain containing 1C
81793	8.28e-01	1.87e-02	0.2619	-2.3518026	-0.6158599	90.85	TLR10	toll like receptor 10
100616276	8.28e-01	1.88e-02	0.5995	-2.3486668	-1.40793324	14.87	MIR4538	microRNA 4538
439921	8.28e-01	1.88e-02	0.3301	2.3491209	0.77548712	24.92	MXRA7	matrix remodeling associated 7
5581	8.35e-01	1.95e-02	0.2381	-2.3352793	-0.55602829	178.92	PRKCE	protein kinase C epsilon
81562	8.35e-01	1.95e-02	0.2662	2.3353069	0.62176273	30.39	LMAN2L	lectin, mannose binding 2 like
151888	8.35e-01	1.97e-02	0.369	-2.3326404	-0.86065837	133.96	BTLA	B and T lymphocyte associated
101928236	8.35e-01	1.91e-02	0.3104	-2.3429015	-0.72732603	23.22	LOC101928236	uncharacterized LOC101928236
891	8.35e-01	1.94e-02	0.2972	2.337988	0.69488881	26.84	CCNB1	cyclin B1
53405	8.35e-01	1.94e-02	0.3282	2.3368593	0.76696389	20.6	CLIC5	chloride intracellular channel 5
85329	8.35e-01	1.97e-02	0.4199	-2.331481	-0.9789842	73.44	LGALS12	galectin 12
79703	8.35e-01	1.97e-02	0.2653	-2.3322563	-0.61882683	46.6	C11orf80	chromosome 11 open reading frame 80
9746	8.35e-01	1.93e-02	0.2528	2.3405763	0.59181453	238.44	CLSTN3	calsyntenin 3
650669	8.35e-01	1.96e-02	0.3984	-2.3342146	-0.93001812	12.21	GAS6-AS1	GAS6 antisense RNA 1
107985072	8.35e-01	1.97e-02	0.4584	-2.33222	-1.068993	13.1	LOC107985072	uncharacterized LOC107985072
8714	8.35e-01	1.92e-02	0.2742	2.3417624	0.64206899	112.7	ABCC3	ATP binding cassette subfamily C member 3
79002	8.35e-01	1.97e-02	0.1761	2.3320623	0.41077794	252.55	TRIR	telomerase RNA component interacting RNase
54461	8.36e-01	1.99e-02	0.1539	2.3291194	0.358392	238.12	FBXW5	F-box and WD repeat domain containing 5
219790	8.36e-01	1.98e-02	0.4276	-2.329693	-0.99606788	55.87	RTKN2	rhotekin 2
57639	8.38e-01	2.00e-02	0.2503	-2.3270624	-0.58242133	73.25	CCDC146	coiled-coil domain containing 146
105369772	8.40e-01	2.01e-02	0.6909	2.3235989	1.60540094	14.62	LOC105369772	replaced by ID 319101
64863	8.40e-01	2.01e-02	0.2233	-2.3238387	-0.51879733	87.55	METTL4	methyltransferase 4, N6-adenosine
873	8.40e-01	2.02e-02	0.3322	-2.3230576	-0.77170317	22.6	CBR1	carbonyl reductase 1
2177	8.48e-01	2.07e-02	0.2295	-2.3132194	-0.53079825	71.46	FANCD2	FA complementation group D2
1601	8.48e-01	2.06e-02	0.2257	-2.3151245	-0.52243053	106.23	DAB2	DAB adaptor protein 2
158471	8.48e-01	2.06e-02	0.4135	-2.3155902	-0.95750371	30.98	PRUNE2	prune homolog 2 with BCH domain
572	8.48e-01	2.04e-02	0.3167	2.3180167	0.73400844	23.29	BAD	BCL2 associated agonist of cell death
140807	8.48e-01	2.07e-02	0.7459	2.3142482	1.72615378	10.36	KRT72	keratin 72
54581	8.48e-01	2.05e-02	0.1981	-2.3163152	-0.45888564	84.86	SCAND2P	SCAN domain containing 2 pseudogene
107985980	8.54e-01	2.09e-02	0.4638	-2.3094849	-1.07106782	20.98	LOC107985980	uncharacterized LOC107985980
7372	8.54e-01	2.10e-02	0.2499	-2.3083867	-0.57679785	52.62	UMPS	uridine monophosphate synthetase
105377319	8.56e-01	2.12e-02	0.2975	-2.3048016	-0.6856608	29.12	LOC105377319	uncharacterized LOC105377319
102723922	8.56e-01	2.11e-02	0.2996	-2.3056812	-0.6908274	32.53	LOC102723922	
3315	8.56e-01	2.12e-02	0.3814	2.304823	0.87897105	54.78	HSPB1	heat shock protein family B (small) member 1
51000	8.59e-01	2.13e-02	0.2208	-2.302487	-0.50850075	79.38	SLC35B3	solute carrier family 35 member B3
128312	8.63e-01	2.15e-02	0.4164	2.2994922	0.95740977	55.01	H2BC26	H2B clustered histone 26
9278	8.66e-01	2.17e-02	0.1818	2.2959739	0.41734701	86.08	ZBTB22	zinc finger and BTB domain containing 22
100532726	8.66e-01	2.16e-02	0.3209	2.2969717	0.73717738	24.23	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough
6002	8.67e-01	2.18e-02	0.2842	-2.2944622	-0.65209805	37.04	RGS12	regulator of G protein signaling 12
107986553	8.67e-01	2.18e-02	0.4082	-2.2938046	-0.93622585	12.72	LOC107986553	
387357	8.68e-01	2.19e-02	0.2787	2.2923493	0.63896707	216.83	THEMIS	thymocyte selection associated
1232	8.70e-01	2.20e-02	0.3364	-2.2903685	-0.77039817	120.65	CCR3	C-C motif chemokine receptor 3
10446	8.73e-01	2.22e-02	0.3038	-2.2869177	-0.69487387	41.93	LRRN2	leucine rich repeat neuronal 2
105376933	8.73e-01	2.22e-02	0.3892	-2.2861928	-0.88987166	20.99	LOC105376933	uncharacterized LOC105376933
9834	8.73e-01	2.22e-02	0.5435	-2.2869624	-1.24303077	179.37	FAM30A	family with sequence similarity 30 member A
80148	8.75e-01	2.23e-02	0.2844	-2.2843837	-0.64965955	230.01	SLC66A2	solute carrier family 66 member 2
646652	8.75e-01	2.24e-02	0.3577	-2.2833131	-0.8168271	101.26	LOC646652	integral membrane glycoprotein-like pseudogene
79705	8.75e-01	2.25e-02	0.2164	-2.2820432	-0.4937667	235.14	LRRK1	leucine rich repeat kinase 1
105373170	8.77e-01	2.27e-02	0.3529	-2.2783045	-0.80410607	42.91	LOC105373170	uncharacterized LOC105373170
22906	8.77e-01	2.26e-02	0.1496	-2.2797732	-0.34108673	282.02	TRAK1	trafficking kinesin protein 1
1112	8.77e-01	2.28e-02	0.1193	2.2773884	0.27158423	704.14	FOXN3	forkhead box N3
102724560	8.77e-01	2.27e-02	0.454	2.2791437	1.03480582	18.95	LOC102724560	cystathionine beta-synthase like
169693	8.78e-01	2.29e-02	0.4208	-2.2757872	-0.95768326	16.44	TMEM252	transmembrane protein 252
10084	8.78e-01	2.29e-02	0.2118	2.2751762	0.48187303	65.55	PQBP1	polyglutamine binding protein 1
51142	8.78e-01	2.30e-02	0.1703	2.2730328	0.38705294	212.15	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2
51201	8.78e-01	2.30e-02	0.2552	2.273876	0.58020356	361.56	ZDHHC2	zinc finger DHHC-type palmitoyltransferase 2
105369783	8.79e-01	2.31e-02	0.2505	-2.2715732	-0.5691306	76.1	LOC105369783	uncharacterized LOC105369783
80008	8.82e-01	2.33e-02	0.3699	-2.2681918	-0.8390056	80.52	TMEM156	transmembrane protein 156
346171	8.82e-01	2.33e-02	0.4713	2.2686063	1.0691756	22.96	ZFP57	ZFP57 zinc finger protein
9666	8.83e-01	2.34e-02	0.3137	-2.2668305	-0.71117383	67.74	DZIP3	DAZ interacting zinc finger protein 3
256643	8.85e-01	2.35e-02	0.2034	-2.2649529	-0.46079946	123.46	BCLAF3	BCLAF1 and THRAP3 family member 3
23075	8.86e-01	2.36e-02	0.2371	-2.263951	-0.53674144	222.01	SWAP70	switching B cell complex subunit SWAP70
256435	8.93e-01	2.39e-02	0.42	-2.2587842	-0.94878848	34.66	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
105374771	8.93e-01	2.39e-02	0.3651	2.2580745	0.82442733	108.62	LGALSL-DT	LGALSL divergent transcript
105375521	8.93e-01	2.38e-02	0.437	-2.2599017	-0.98748561	12.32	LOC105375521	uncharacterized LOC105375521
5205	8.97e-01	2.41e-02	0.2998	-2.2553105	-0.67623763	121.43	ATP8B1	ATPase phospholipid transporting 8B1
84824	8.97e-01	2.44e-02	0.5414	-2.2512803	-1.21891616	39.53	FCRLA	Fc receptor like A
343990	8.97e-01	2.44e-02	0.4357	2.2515561	0.98095763	19.74	CRACDL	CRACD like
9644	8.97e-01	2.43e-02	0.2148	2.2521791	0.4837941	84.09	SH3PXD2A	SH3 and PX domains 2A
64410	8.97e-01	2.44e-02	0.441	2.2512087	0.9927701	12.55	KLHL25	kelch like family member 25
440574	9.02e-01	2.49e-02	0.205	2.2430873	0.45977185	54.05	MICOS10	mitochondrial contact site and cristae organizing system subunit 10
8703	9.02e-01	2.46e-02	0.3132	2.2468986	0.70367308	151.49	B4GALT3	beta-1,4-galactosyltransferase 3
84859	9.02e-01	2.48e-02	0.2259	-2.2443187	-0.50700467	474.78	LRCH3	leucine rich repeats and calponin homology domain containing 3
54543	9.02e-01	2.46e-02	0.1988	2.2475722	0.44676265	171.56	TOMM7	translocase of outer mitochondrial membrane 7
54982	9.02e-01	2.48e-02	0.2282	2.2439185	0.51203495	49.23	CLN6	CLN6 transmembrane ER protein
8506	9.02e-01	2.48e-02	0.327	-2.2452737	-0.73429555	40.51	CNTNAP1	contactin associated protein 1
10230	9.02e-01	2.49e-02	0.2973	-2.2426131	-0.66678937	28.61	NBR2	neighbor of BRCA1 lncRNA 2
107986997	9.04e-01	2.50e-02	0.2524	-2.2408345	-0.56569458	67.63	LOC107986997	uncharacterized LOC107986997
11311	9.09e-01	2.52e-02	0.1894	-2.2379598	-0.42394704	73.92	VPS45	vacuolar protein sorting 45 homolog
5621	9.09e-01	2.53e-02	0.2297	2.2370068	0.51381962	140.79	PRNP	prion protein
23428	9.13e-01	2.55e-02	0.4621	-2.2340608	-1.0322652	14	SLC7A8	solute carrier family 7 member 8
105377781	9.18e-01	2.57e-02	0.9306	2.2310549	2.076196	11.61	LOC105377781	uncharacterized LOC105377781
116285	9.18e-01	2.57e-02	0.5102	-2.2301694	-1.13789629	26.48	ACSM1	acyl-CoA synthetase medium chain family member 1
107985188	9.19e-01	2.58e-02	0.3721	-2.2289919	-0.82937571	14.99	LOC107985188	
55277	9.26e-01	2.62e-02	0.1991	-2.2225491	-0.44242747	64.83	FGGY	FGGY carbohydrate kinase domain containing
1465	9.26e-01	2.62e-02	0.2127	2.2225734	0.47266778	71.77	CSRP1	cysteine and glycine rich protein 1
100093630	9.26e-01	2.64e-02	0.3522	-2.2208268	-0.78214767	41.62	SNHG8	small nucleolar RNA host gene 8
2996	9.26e-01	2.64e-02	0.4628	-2.2204238	-1.02768071	30.55	GYPE	glycophorin E (MNS blood group)
114971	9.26e-01	2.62e-02	0.2319	2.2237084	0.51565168	43.41	PTPMT1	protein tyrosine phosphatase mitochondrial 1
6193	9.26e-01	2.63e-02	0.2023	2.2221643	0.44955566	309.82	RPS5	ribosomal protein S5
151516	9.42e-01	2.69e-02	0.3757	2.2127323	0.83136112	44.85	ASPRV1	aspartic peptidase retroviral like 1
222484	9.42e-01	2.70e-02	0.4166	2.2117553	0.92143978	121.63	LNX2	ligand of numb-protein X 2
101927726	9.43e-01	2.71e-02	0.7069	2.209514	1.56195731	8.57	BEAN1-AS1	BEAN1 antisense RNA 1
107985656	9.43e-01	2.71e-02	0.2499	-2.2102836	-0.55245633	49.27	LOC107985656	uncharacterized LOC107985656
8685	9.45e-01	2.73e-02	0.7075	2.2076585	1.56181941	31.92	MARCO	macrophage receptor with collagenous structure
6837	9.45e-01	2.73e-02	0.1797	-2.2070324	-0.3965801	148.1	MED22	mediator complex subunit 22
4040	9.46e-01	2.77e-02	0.4833	2.2019726	1.06413543	15.85	LRP6	LDL receptor related protein 6
55605	9.46e-01	2.76e-02	0.3742	2.2026267	0.8241187	59.45	KIF21A	kinesin family member 21A
5959	9.46e-01	2.76e-02	0.3648	-2.2027271	-0.8035996	19.81	RDH5	retinol dehydrogenase 5
5025	9.46e-01	2.74e-02	0.236	2.2054382	0.52055011	65.35	P2RX4	purinergic receptor P2X 4
1396	9.46e-01	2.76e-02	0.244	2.2029718	0.53762053	148.98	CRIP1	cysteine rich protein 1
400823	9.47e-01	2.78e-02	0.5264	-2.2007371	-1.15840833	21.61	FAM177B	family with sequence similarity 177 member B
10451	9.50e-01	2.81e-02	0.1639	-2.1955103	-0.35976349	358.16	VAV3	vav guanine nucleotide exchange factor 3
6464	9.50e-01	2.80e-02	0.1747	2.1975363	0.38392616	199.7	SHC1	SHC adaptor protein 1
81555	9.50e-01	2.80e-02	0.2277	2.1966297	0.50014443	76.64	YIPF5	Yip1 domain family member 5
4150	9.50e-01	2.82e-02	0.1498	2.1942632	0.3286372	236.29	MAZ	MYC associated zinc finger protein
29090	9.50e-01	2.82e-02	0.4099	2.1942256	0.89947138	17.51	TIMM21	translocase of inner mitochondrial membrane 21
4059	9.50e-01	2.80e-02	0.7594	2.197605	1.66891841	23.09	BCAM	basal cell adhesion molecule (Lutheran blood group)
83667	9.60e-01	3.05e-02	0.2469	2.1641243	0.5344107	50.18	SESN2	sestrin 2
8073	9.60e-01	2.88e-02	0.1524	2.1864406	0.33312832	1055.66	PTP4A2	protein tyrosine phosphatase 4A2
84879	9.60e-01	3.15e-02	0.4414	-2.1508171	-0.94939653	10.6	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid
115361	9.60e-01	2.87e-02	0.281	2.1881784	0.61493218	619.2	GBP4	guanylate binding protein 4
9557	9.60e-01	3.16e-02	0.1913	-2.1496203	-0.41119364	113.42	CHD1L	chromodomain helicase DNA binding protein 1 like
4194	9.60e-01	3.16e-02	0.1442	-2.1491115	-0.30979795	981.13	MDM4	MDM4 regulator of p53
85414	9.60e-01	2.90e-02	0.3142	2.183665	0.68606241	34.86	SLC45A3	solute carrier family 45 member 3
107985770	9.60e-01	3.13e-02	0.3873	-2.1531639	-0.83400819	88.68	SMANTIS	SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA
1285	9.60e-01	2.88e-02	0.6852	-2.1856667	-1.49764539	16.49	COL4A3	collagen type IV alpha 3 chain
6565	9.60e-01	3.14e-02	0.2752	-2.1515365	-0.59212054	87.15	SLC15A2	solute carrier family 15 member 2
